course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ELEN E3082,DIGITAL SYSTEMS LABORATORY,Companion lab course for CSEE W3827. Experiments cover such topics as logic gates; flip-flops; shift registers; counters; combinational logic circuits; sequential logic circuits; programmable logic devices. The lab generally meets on alternate weeks.,Kenneth Shepard,1:10pm,3:40pm,13838,,E3082-20251-003,DIGITAL SYSTEMS LABORATOR,Electrical Engineering,ELEN,https://en.wikipedia.org/wiki/Kenneth_L_Shepard,https://doc.sis.columbia.edu/subj/ELEN/E3082-20251-003/,1205 Seeley W. Mudd Building,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,CSEE W3827,F,20251ELEN3082E003,LABORATORY
ELEN E3083,ELECTRONIC CIRCUITS LABORATORY,Companion lab course for ELEN E3331. Experiments cover such topics as macromodeling of nonidealities of opamps using SPICE; Schmitt triggers and astable multivibrations using op-amps and diodes; logic inverters and amplifiers using bipolar junction transistors; logic inverters and ring oscillators using MOSFETs; filter design using opamps. The lab generally meets on alternate weeks.,David G Vallancourt,4:10pm,6:40pm,13791,,E3083-20251-001,ELECTRONIC CIRCUITS LABOR,Electrical Engineering,ELEN,,https://doc.sis.columbia.edu/subj/ELEN/E3083-20251-001/,1205 Seeley W. Mudd Building,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies",1,ELEN E3331,M,20251ELEN3083E001,LABORATORY
ELEN E3083,ELECTRONIC CIRCUITS LABORATORY,Companion lab course for ELEN E3331. Experiments cover such topics as macromodeling of nonidealities of opamps using SPICE; Schmitt triggers and astable multivibrations using op-amps and diodes; logic inverters and amplifiers using bipolar junction transistors; logic inverters and ring oscillators using MOSFETs; filter design using opamps. The lab generally meets on alternate weeks.,David G Vallancourt,4:10pm,6:40pm,13823,,E3083-20251-002,ELECTRONIC CIRCUITS LABOR,Electrical Engineering,ELEN,,https://doc.sis.columbia.edu/subj/ELEN/E3083-20251-002/,1205 Seeley W. Mudd Building,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies",1,ELEN E3331,T,20251ELEN3083E002,LABORATORY
ELEN E3083,ELECTRONIC CIRCUITS LABORATORY,Companion lab course for ELEN E3331. Experiments cover such topics as macromodeling of nonidealities of opamps using SPICE; Schmitt triggers and astable multivibrations using op-amps and diodes; logic inverters and amplifiers using bipolar junction transistors; logic inverters and ring oscillators using MOSFETs; filter design using opamps. The lab generally meets on alternate weeks.,David G Vallancourt,1:10pm,3:40pm,13843,,E3083-20251-003,ELECTRONIC CIRCUITS LABOR,Electrical Engineering,ELEN,,https://doc.sis.columbia.edu/subj/ELEN/E3083-20251-003/,1205 Seeley W. Mudd Building,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,ELEN E3331,F,20251ELEN3083E003,LABORATORY
ELEN E3331,ELECTRONIC CIRCUITS,Operational amplifier circuits. Diodes and diode circuits. MOS and bipolar junction transistors. Biasing techniques. Small-signal models. Single-stage transistor amplifiers. Analysis and design of CMOS logic gates. A/D and D/A converters.,David G Vallancourt,11:40am,12:55pm,13596,,E3331-20251-001,,Electrical Engineering,ELEN,,https://doc.sis.columbia.edu/subj/ELEN/E3331-20251-001/,717 Hamilton Hall,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies",3,,MW,20251ELEN3331E001,LECTURE
ELEN E3390,EE SENIOR DESIGN PROJECT,"Students work in teams to specify, design, implement and test an engineering prototype. Involves technical as well as non-technical considerations, such as manufacturability, impact on the environment, economics, adherence to engineering standards, and other real-world constraints. Projects are presented publicly by each design team in a school-wide expo.",David G Vallancourt,11:40am,12:55pm,13599,,E3390-20251-001,,Electrical Engineering,ELEN,,https://doc.sis.columbia.edu/subj/ELEN/E3390-20251-001/,1206 Seeley W. Mudd Building,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies",3,,TR,20251ELEN3390E001,LABORATORY
ELEN E3390,EE SENIOR DESIGN PROJECT,"Students work in teams to specify, design, implement and test an engineering prototype. Involves technical as well as non-technical considerations, such as manufacturability, impact on the environment, economics, adherence to engineering standards, and other real-world constraints. Projects are presented publicly by each design team in a school-wide expo.",David G Vallancourt,6:00pm,7:00pm,13600,,E3390-20251-002,,Electrical Engineering,ELEN,,https://doc.sis.columbia.edu/subj/ELEN/E3390-20251-002/,1206 Seeley W. Mudd Building,In-Person,,3,,F,20251ELEN3390E002,LABORATORY
ELEN E3401,ELECTROMAGNETICS,"Basic field concepts. Interaction of time-varying electromagnetic fields. Field calculation of lumped circuit parameters. Transition from electrostatic to quasistatic and electromagnetic regimes. Transmission lines. Energy transfer, dissipation, and storage. Waveguides. Radiation.",Keren Bergman,2:40pm,3:55pm,13602,,E3401-20251-001,,Electrical Engineering,ELEN,https://en.wikipedia.org/wiki/Keren_Bergman,https://doc.sis.columbia.edu/subj/ELEN/E3401-20251-001/,829 Seeley W. Mudd Building,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies",4,,MW,20251ELEN3401E001,LECTURE
ELEN E3701,INTRO TO COMMUNICATION SYSTEMS,"A basic course in communication theory, stressing modern digital communication systems. Nyquist sampling, PAM and PCM/DPCM systems, time division multipliexing, high frequency digital (ASK, OOK, FSK, PSK) systems, and AM and FM systems. An introduction to noise processes, detecting signals in the presence of noise, Shannons theorem on channel capacity, and elements of coding theory.",Irving Kalet,2:40pm,3:55pm,13607,,E3701-20251-001,,Electrical Engineering,ELEN,,https://doc.sis.columbia.edu/subj/ELEN/E3701-20251-001/,627 Seeley W. Mudd Building,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies",3,,TR,20251ELEN3701E001,LECTURE
ELEN E3990,FIELDWORK,"May be repeated for credit, but no more than 3 total points may be used for degree credit. Only for Electrical Engineering and Computer Engineering undergraduate students who include relevant off-campus work experience as part of their approved program of study. Final report and letter of evaluation required. May not be used as technical or nontechnical electives or to satisfy any other Electrical Engineering or Computer Engineering major requirements. May not be taken for pass/fail credit or audited.",Xiaodong Wang,,,17432,,E3990-20251-001,,Electrical Engineering,ELEN,,https://doc.sis.columbia.edu/subj/ELEN/E3990-20251-001/,,In-Person,Engineering:Undergraduate,1-2,,,20251ELEN3990E001,FIELD WORK
ELEN E3998,PROJECTS IN ELEC ENGINEERING,"May be repeated for credit, but no more than 3 total points may be used for degree credit. Independent project involving laboratory work, computer programming, analytical investigation, or engineering design.",Dimitris Anastassiou,,,17433,,E3998-20251-001,PROJECTS IN ELEC ENGINEER,Electrical Engineering,ELEN,https://en.wikipedia.org/wiki/Dimitris_Anastassiou,https://doc.sis.columbia.edu/subj/ELEN/E3998-20251-001/,,In-Person,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies",0-3,,,20251ELEN3998E001,INDEPENDENT
